MBLCLPDI_00001	LLMG_RS00005	1.09e-137	48.344	453	399	64.02
MBLCLPDI_00001	LLMG_RS10545	8.34e-07	29.060	117	46.2	53.85
MBLCLPDI_00001	LLMG_RS08115	8.34e-07	29.060	117	46.2	53.85
MBLCLPDI_00001	LLMG_RS06380	8.34e-07	29.060	117	46.2	53.85
MBLCLPDI_00001	LLMG_RS05455	8.34e-07	29.060	117	46.2	53.85
MBLCLPDI_00001	LLMG_RS04230	8.34e-07	29.060	117	46.2	53.85
MBLCLPDI_00001	LLMG_RS03555	8.34e-07	29.060	117	46.2	53.85
MBLCLPDI_00001	LLMG_RS00290	8.34e-07	29.060	117	46.2	53.85
MBLCLPDI_00002	LLMG_RS00010	1.22e-96	41.927	384	289	64.06
MBLCLPDI_00003	LLMG_RS11175	1.53e-13	45.588	68	57.0	61.76
MBLCLPDI_00004	LLMG_RS11180	1.36e-108	47.185	373	319	66.76
MBLCLPDI_00005	LLMG_RS08215	0.0	65.639	649	832	80.28
MBLCLPDI_00005	LLMG_RS07740	0.0	51.962	637	635	69.70
MBLCLPDI_00006	LLMG_RS07325	0.0	63.196	826	1063	80.87
MBLCLPDI_00006	LLMG_RS07720	1.07e-179	39.429	771	534	61.48
MBLCLPDI_00007	LLMG_RS12435	2.03e-35	56.842	95	112	73.68
MBLCLPDI_00008	LLMG_RS12430	3.16e-53	48.936	188	164	63.30
MBLCLPDI_00008	LLMG_RS10635	1.80e-49	65.385	104	153	79.81
MBLCLPDI_00008	LLMG_RS02090	1.88e-34	43.103	116	115	68.97
MBLCLPDI_00009	LLMG_RS12425	3.68e-44	83.544	79	133	92.41
MBLCLPDI_00010	LLMG_RS09100	1.52e-123	34.444	630	378	59.05
MBLCLPDI_00010	LLMG_RS09140	4.37e-09	26.875	320	54.3	42.19
MBLCLPDI_00011	LLMG_RS09095	1.79e-51	56.376	149	157	76.51
MBLCLPDI_00012	LLMG_RS09090	0.0	61.369	453	528	75.94
MBLCLPDI_00013	LLMG_RS12270	3.16e-08	24.694	409	51.2	43.52
MBLCLPDI_00013	LLMG_RS00760	4.21e-08	23.499	383	50.8	44.13
MBLCLPDI_00013	LLMG_RS03295	3.40e-06	23.833	407	44.7	45.21
MBLCLPDI_00016	LLMG_RS00040	4.98e-13	44.118	68	58.9	63.24
MBLCLPDI_00016	LLMG_RS00030	2.31e-09	41.176	51	50.4	68.63
MBLCLPDI_00016	LLMG_RS09355	9.29e-09	38.000	50	47.0	70.00
MBLCLPDI_00016	LLMG_RS01780	3.75e-06	41.304	46	40.0	65.22
MBLCLPDI_00016	LLMG_RS06090	7.92e-06	33.333	63	40.8	57.14
MBLCLPDI_00018	LLMG_RS05170	1.67e-19	33.898	118	75.5	64.41
MBLCLPDI_00018	LLMG_RS09315	4.80e-08	43.396	53	46.6	62.26
MBLCLPDI_00018	LLMG_RS04915	1.07e-05	25.342	146	38.9	48.63
MBLCLPDI_00018	LLMG_RS06115	2.98e-05	32.836	67	37.4	55.22
MBLCLPDI_00018	LLMG_RS08970	4.73e-05	26.923	104	37.4	45.19
MBLCLPDI_00019	LLMG_RS09300	0.0	52.281	570	624	71.40
MBLCLPDI_00019	LLMG_RS01415	5.63e-100	31.844	537	312	54.19
MBLCLPDI_00019	LLMG_RS06085	4.03e-75	29.915	585	246	52.48
MBLCLPDI_00019	LLMG_RS01680	1.37e-73	28.516	512	244	52.73
MBLCLPDI_00019	LLMG_RS01410	1.84e-67	26.087	575	226	51.48
MBLCLPDI_00019	LLMG_RS01675	3.74e-61	25.565	575	208	51.30
MBLCLPDI_00019	LLMG_RS06080	1.86e-59	27.224	562	204	51.96
MBLCLPDI_00019	LLMG_RS09320	6.23e-39	28.067	481	146	46.99
MBLCLPDI_00019	LLMG_RS01700	4.79e-35	35.000	240	135	55.83
MBLCLPDI_00019	LLMG_RS09325	6.57e-35	22.653	490	135	46.94
MBLCLPDI_00019	LLMG_RS09915	1.09e-22	30.594	219	93.6	50.23
MBLCLPDI_00019	LLMG_RS09490	1.16e-22	33.333	198	93.6	51.01
MBLCLPDI_00019	LLMG_RS01505	1.64e-22	26.860	242	94.0	50.83
MBLCLPDI_00019	LLMG_RS05325	2.13e-22	31.416	226	95.9	51.77
MBLCLPDI_00019	LLMG_RS09720	4.26e-22	30.415	217	92.0	50.23
MBLCLPDI_00019	LLMG_RS06730	7.47e-22	30.000	230	94.4	52.61
MBLCLPDI_00019	LLMG_RS09495	3.87e-21	27.426	237	89.7	48.52
MBLCLPDI_00019	LLMG_RS12850	4.62e-21	29.004	231	88.2	49.35
MBLCLPDI_00019	LLMG_RS08010	8.79e-21	28.571	259	88.2	49.03
MBLCLPDI_00019	LLMG_RS09670	3.20e-20	28.837	215	86.7	51.63
MBLCLPDI_00019	LLMG_RS08555	3.87e-20	26.667	240	87.4	46.67
MBLCLPDI_00019	LLMG_RS07775	1.28e-19	29.694	229	84.3	48.03
MBLCLPDI_00019	LLMG_RS01625	1.53e-18	27.572	243	81.6	48.56
MBLCLPDI_00019	LLMG_RS03260	1.96e-18	28.319	226	80.5	47.79
MBLCLPDI_00019	LLMG_RS02270	5.41e-18	29.730	222	82.0	50.45
MBLCLPDI_00019	LLMG_RS01755	1.35e-17	26.840	231	80.9	51.52
MBLCLPDI_00019	LLMG_RS05770	2.54e-17	29.268	246	77.8	48.37
MBLCLPDI_00019	LLMG_RS07410	5.45e-17	29.353	201	76.6	51.24
MBLCLPDI_00019	LLMG_RS01500	5.55e-17	28.205	234	77.4	47.01
MBLCLPDI_00019	LLMG_RS09285	1.74e-16	29.327	208	78.6	52.40
MBLCLPDI_00019	LLMG_RS01770	2.86e-15	25.681	257	74.7	45.91
MBLCLPDI_00019	LLMG_RS01770	2.01e-10	26.293	232	59.3	49.57
MBLCLPDI_00019	LLMG_RS01890	4.71e-15	28.980	245	72.4	47.76
MBLCLPDI_00019	LLMG_RS05030	6.03e-15	25.939	293	73.6	47.44
MBLCLPDI_00019	LLMG_RS12030	1.06e-14	28.230	209	70.1	45.45
MBLCLPDI_00019	LLMG_RS07355	1.29e-13	28.333	240	68.6	47.50
MBLCLPDI_00019	LLMG_RS11400	1.77e-13	27.731	238	66.6	46.64
MBLCLPDI_00019	LLMG_RS02550	5.89e-13	25.346	217	65.5	45.62
MBLCLPDI_00019	LLMG_RS08425	8.46e-13	25.877	228	63.9	46.49
MBLCLPDI_00019	LLMG_RS04060	2.62e-12	29.596	223	65.1	49.78
MBLCLPDI_00019	LLMG_RS04060	1.36e-09	23.810	210	56.6	49.05
MBLCLPDI_00019	LLMG_RS01885	3.68e-12	26.549	226	63.9	46.46
MBLCLPDI_00019	LLMG_RS07805	5.16e-12	25.333	225	62.8	43.56
MBLCLPDI_00019	LLMG_RS08170	4.31e-11	26.407	231	61.2	46.32
MBLCLPDI_00019	LLMG_RS03600	7.45e-11	26.291	213	59.7	46.95
MBLCLPDI_00019	LLMG_RS07370	1.78e-10	30.622	209	58.9	44.02
MBLCLPDI_00019	LLMG_RS01785	8.29e-10	25.311	241	55.8	46.47
MBLCLPDI_00019	LLMG_RS05705	9.96e-10	28.241	216	57.0	49.07
MBLCLPDI_00019	LLMG_RS05705	5.33e-09	24.706	255	54.7	45.10
MBLCLPDI_00019	LLMG_RS00570	1.27e-09	27.411	197	56.6	42.64
MBLCLPDI_00019	LLMG_RS00570	3.34e-05	23.980	196	42.4	45.92
MBLCLPDI_00019	LLMG_RS06495	1.89e-09	26.050	238	54.7	44.12
MBLCLPDI_00019	LLMG_RS09890	2.51e-09	25.000	236	54.3	49.58
MBLCLPDI_00019	LLMG_RS08235	6.64e-09	25.225	222	53.1	44.14
MBLCLPDI_00019	LLMG_RS07610	9.36e-09	25.472	212	53.9	44.81
MBLCLPDI_00019	LLMG_RS04830	3.73e-07	35.227	88	48.9	57.95
MBLCLPDI_00019	LLMG_RS03595	1.13e-06	25.217	230	46.6	44.35
MBLCLPDI_00019	LLMG_RS10050	4.11e-06	30.719	153	45.4	46.41
MBLCLPDI_00019	LLMG_RS01130	4.89e-06	23.182	220	45.1	44.55
MBLCLPDI_00019	LLMG_RS11440	6.55e-06	25.630	238	44.3	44.54
MBLCLPDI_00019	LLMG_RS09790	2.12e-05	25.000	152	42.7	45.39
MBLCLPDI_00019	LLMG_RS00460	2.26e-05	22.642	212	43.1	40.57
MBLCLPDI_00021	LLMG_RS02120	1.46e-117	69.397	232	331	82.76
MBLCLPDI_00021	LLMG_RS04635	7.57e-63	43.860	228	192	65.35
MBLCLPDI_00021	LLMG_RS07650	1.72e-55	44.397	232	173	60.34
MBLCLPDI_00021	LLMG_RS03860	3.65e-37	34.802	227	126	58.59
MBLCLPDI_00021	LLMG_RS05420	1.97e-36	33.191	235	125	57.02
MBLCLPDI_00021	LLMG_RS09655	2.60e-32	30.263	228	114	53.95
MBLCLPDI_00021	LLMG_RS08295	2.14e-06	27.193	114	43.1	54.39
MBLCLPDI_00022	LLMG_RS02115	1.31e-119	46.259	441	360	64.17
MBLCLPDI_00022	LLMG_RS04640	4.20e-36	34.470	264	137	55.30
MBLCLPDI_00022	LLMG_RS07640	7.35e-31	33.333	231	121	56.28
MBLCLPDI_00022	LLMG_RS05415	3.50e-30	30.081	246	120	53.25
MBLCLPDI_00022	LLMG_RS03865	7.73e-20	30.702	228	88.6	55.26
MBLCLPDI_00022	LLMG_RS09650	3.14e-12	26.971	241	63.5	46.89
MBLCLPDI_00025	LLMG_RS02105	4.31e-113	56.554	267	323	74.16
MBLCLPDI_00025	LLMG_RS01580	5.49e-06	23.913	138	43.1	47.10
MBLCLPDI_00026	LLMG_RS12130	9.78e-113	50.244	410	333	67.56
MBLCLPDI_00029	LLMG_RS12125	1.95e-56	55.346	159	171	69.81
MBLCLPDI_00032	LLMG_RS12215	1.62e-37	27.273	407	140	47.17
