LLMG_RS00005	MBLCLPDI_00001	4.28e-140	48.344	453	405	64.02
LLMG_RS00005	MBLCLPDI_01510	4.06e-06	24.161	149	43.9	40.27
LLMG_RS00005	MBLCLPDI_01174	4.47e-06	27.559	127	43.9	46.46
LLMG_RS00010	MBLCLPDI_00002	1.06e-96	41.927	384	289	64.06
LLMG_RS00015	MBLCLPDI_00054	1.29e-62	23.411	1196	229	42.56
LLMG_RS00020	MBLCLPDI_00055	3.43e-109	30.922	954	370	49.37
LLMG_RS00020	MBLCLPDI_00055	4.36e-36	38.424	203	144	64.04
LLMG_RS00020	MBLCLPDI_01597	7.59e-21	25.376	465	94.4	43.01
LLMG_RS00020	MBLCLPDI_01597	4.13e-05	33.333	75	43.5	60.00
LLMG_RS00025	MBLCLPDI_00114	5.26e-17	50.000	66	63.9	62.12
LLMG_RS00030	MBLCLPDI_00016	2.21e-09	41.176	51	50.4	68.63
LLMG_RS00030	MBLCLPDI_01952	1.07e-08	25.166	151	48.9	47.68
LLMG_RS00030	MBLCLPDI_01829	2.41e-08	44.000	50	48.5	66.00
LLMG_RS00035	MBLCLPDI_00115	2.08e-172	65.229	371	481	83.02
LLMG_RS00035	MBLCLPDI_00740	1.51e-17	35.385	130	79.3	52.31
LLMG_RS00040	MBLCLPDI_01829	2.80e-14	48.333	60	62.8	68.33
LLMG_RS00040	MBLCLPDI_00016	2.50e-13	44.118	68	58.9	63.24
LLMG_RS00040	MBLCLPDI_01952	1.74e-12	37.333	75	57.0	64.00
LLMG_RS00040	MBLCLPDI_01167	2.59e-05	27.885	104	37.4	50.00
LLMG_RS00040	MBLCLPDI_02033	3.34e-05	35.714	56	35.0	58.93
LLMG_RS00055	MBLCLPDI_00279	9.28e-56	48.925	186	171	70.43
LLMG_RS00060	MBLCLPDI_00280	0.0	46.272	1167	1061	67.01
LLMG_RS00060	MBLCLPDI_01294	8.93e-77	40.103	389	263	57.58
LLMG_RS00060	MBLCLPDI_00414	2.09e-17	24.398	332	83.2	44.88
LLMG_RS00060	MBLCLPDI_01305	1.12e-09	26.667	165	58.2	45.45
LLMG_RS00060	MBLCLPDI_01305	7.14e-06	28.676	136	45.8	46.32
LLMG_RS00060	MBLCLPDI_01541	2.13e-06	24.430	307	47.4	40.07
LLMG_RS00065	MBLCLPDI_00281	1.03e-30	60.976	82	100	78.05
LLMG_RS00085	MBLCLPDI_00284	1.95e-47	28.673	422	165	49.29
LLMG_RS00090	MBLCLPDI_00285	2.69e-65	53.371	178	194	74.72
LLMG_RS00090	MBLCLPDI_02089	7.82e-51	44.068	177	157	72.88
LLMG_RS00095	MBLCLPDI_00286	0.0	59.309	666	701	75.38
LLMG_RS00095	MBLCLPDI_00578	2.54e-05	30.973	113	42.7	45.13
LLMG_RS00180	MBLCLPDI_00747	1.06e-12	25.877	228	65.9	46.05
LLMG_RS00235	MBLCLPDI_01829	1.61e-07	33.929	56	44.7	58.93
LLMG_RS00260	MBLCLPDI_01048	4.19e-05	30.556	72	40.8	47.22
LLMG_RS00285	MBLCLPDI_01175	2.19e-118	45.700	407	346	63.64
LLMG_RS00285	MBLCLPDI_01511	1.07e-117	44.254	409	345	63.81
LLMG_RS00290	MBLCLPDI_01174	8.33e-85	48.178	247	249	68.83
LLMG_RS00290	MBLCLPDI_01510	1.08e-71	45.833	240	216	64.58
LLMG_RS00290	MBLCLPDI_00001	3.78e-07	29.060	117	46.2	53.85
LLMG_RS00310	MBLCLPDI_00794	4.71e-23	25.326	383	95.5	43.08
LLMG_RS00310	MBLCLPDI_01280	2.90e-19	25.330	379	84.3	44.85
LLMG_RS00310	MBLCLPDI_01763	6.89e-15	22.051	390	71.6	42.82
LLMG_RS00310	MBLCLPDI_01061	1.74e-08	41.379	58	47.8	60.34
LLMG_RS00310	MBLCLPDI_01585	4.64e-07	28.235	170	47.0	46.47
LLMG_RS00315	MBLCLPDI_00253	1.86e-40	34.632	231	137	54.11
LLMG_RS00315	MBLCLPDI_01024	1.50e-18	22.314	242	78.6	44.63
LLMG_RS00315	MBLCLPDI_02001	5.83e-11	20.921	239	57.0	42.68
LLMG_RS00315	MBLCLPDI_02070	5.52e-10	23.558	208	53.9	42.79
LLMG_RS00370	MBLCLPDI_00832	3.89e-124	48.052	385	360	68.05
LLMG_RS00370	MBLCLPDI_00699	7.31e-124	45.220	387	359	67.44
LLMG_RS00370	MBLCLPDI_00048	2.26e-121	47.449	392	353	64.03
