MBLCLPDI_00001	lp_0001	0.0	56.923	455	530	72.53	100
MBLCLPDI_00001	lp_1513	1.34e-05	28.049	82	43.1	52.44	19
MBLCLPDI_00001	lp_3297	0.69	28.814	59	28.1	49.15	12
MBLCLPDI_00001	lp_1987	0.74	30.392	102	28.5	43.14	21
MBLCLPDI_00002	lp_0002	1.40e-180	65.000	380	503	81.05	100
MBLCLPDI_00002	lp_3214	0.28	24.051	79	29.3	45.57	21
MBLCLPDI_00002	lp_2347	0.43	39.024	41	28.9	56.10	11
MBLCLPDI_00002	lp_0215	0.77	35.185	54	28.1	46.30	14
MBLCLPDI_00003	lp_0004	4.97e-28	66.154	65	92.8	78.46	89
MBLCLPDI_00003	lp_0545	0.005	32.143	56	30.0	50.00	77
MBLCLPDI_00003	lp_0370	0.77	30.952	42	24.3	57.14	56
MBLCLPDI_00004	lp_0005	3.67e-179	66.398	372	499	79.57	99
MBLCLPDI_00004	lp_1632	6.37e-04	36.364	44	38.1	61.36	11
MBLCLPDI_00004	lp_1771	0.054	54.545	22	31.2	68.18	6
MBLCLPDI_00005	lp_0006	0.0	76.507	647	993	87.94	99
MBLCLPDI_00005	lp_1840	0.0	53.798	645	646	69.15	98
MBLCLPDI_00005	lp_0834	0.79	44.828	29	28.9	72.41	4
MBLCLPDI_00006	lp_0007	0.0	74.365	827	1263	87.30	99
MBLCLPDI_00006	lp_1839	0.0	43.218	752	578	63.30	96
MBLCLPDI_00006	lp_1839	0.018	25.439	114	34.7	48.25	96
MBLCLPDI_00006	lp_3110	0.097	26.437	87	32.0	45.98	9
MBLCLPDI_00006	lp_3017	0.44	45.161	31	28.9	54.84	4
MBLCLPDI_00006	lp_3217	0.77	32.727	55	28.9	56.36	6
MBLCLPDI_00007	lp_0009	1.66e-49	72.340	94	149	85.11	96
MBLCLPDI_00008	lp_0010	1.28e-53	73.913	115	166	86.96	61
MBLCLPDI_00009	lp_0011	3.86e-51	96.154	78	151	97.44	100
MBLCLPDI_00009	lp_3237	0.89	26.316	38	24.3	50.00	49
MBLCLPDI_00010	lp_0012	0.0	57.658	666	842	79.13	99
MBLCLPDI_00010	lp_1380	5.62e-05	24.000	300	42.0	41.33	43
MBLCLPDI_00010	lp_2279	0.001	27.027	185	38.1	44.86	27
MBLCLPDI_00010	lp_1837	0.63	24.157	178	29.3	38.76	26
MBLCLPDI_00010	lp_1381	0.68	61.111	18	29.3	72.22	3
MBLCLPDI_00010	lp_0516	0.87	39.394	33	28.9	69.70	5
MBLCLPDI_00011	lp_0013	1.07e-68	68.667	150	201	84.67	100
MBLCLPDI_00012	lp_0014	0.0	66.811	461	617	80.48	97
MBLCLPDI_00012	lp_1903	0.66	37.209	43	28.9	53.49	8
MBLCLPDI_00013	lp_0015	3.54e-104	42.000	400	310	63.50	99
MBLCLPDI_00013	lp_2675	1.63e-74	38.196	377	234	58.36	94
MBLCLPDI_00013	lp_1759	4.36e-07	27.907	129	48.1	47.29	32
MBLCLPDI_00013	lp_1921	2.56e-05	28.736	87	42.4	52.87	22
MBLCLPDI_00013	lp_0770	5.49e-05	23.467	375	41.2	44.80	92
MBLCLPDI_00013	lp_2836	8.24e-04	27.742	155	37.7	43.87	55
MBLCLPDI_00013	lp_2836	0.067	33.803	71	31.6	53.52	55
MBLCLPDI_00013	lp_3303	0.002	24.444	180	36.6	48.33	43
MBLCLPDI_00013	lp_0840	0.002	27.419	62	36.6	54.84	62
MBLCLPDI_00013	lp_0840	0.54	22.886	201	28.9	41.79	62
MBLCLPDI_00013	lp_0551	0.003	22.072	222	36.2	39.19	51
MBLCLPDI_00013	lp_0348	0.006	25.882	85	34.7	48.24	21
MBLCLPDI_00013	lp_3392	0.016	23.770	122	33.5	47.54	99
MBLCLPDI_00013	lp_3392	0.017	22.727	418	33.5	40.91	99
MBLCLPDI_00013	lp_3557	0.040	24.242	165	32.3	46.67	38
MBLCLPDI_00013	lp_0280	0.050	22.689	119	32.0	45.38	30
MBLCLPDI_00013	lp_3160	0.13	35.000	40	30.8	60.00	10
MBLCLPDI_00013	lp_2124	0.18	23.684	76	30.0	43.42	19
MBLCLPDI_00013	lp_1302	0.20	22.093	86	30.0	45.35	21
MBLCLPDI_00013	lp_1863	0.48	25.806	62	28.9	56.45	15
MBLCLPDI_00014	lp_1919	0.28	23.438	64	26.6	48.44	56
MBLCLPDI_00015	lp_2589	8.79e-121	56.140	285	344	72.98	97
MBLCLPDI_00016	lp_3290	3.88e-15	44.615	65	67.0	70.77	35
MBLCLPDI_00016	lp_0950	6.19e-15	51.667	60	66.2	75.00	32
MBLCLPDI_00016	lp_2991	1.87e-13	40.000	65	62.8	69.23	35
MBLCLPDI_00016	lp_0949	1.01e-10	48.148	54	55.5	72.22	29
MBLCLPDI_00016	lp_0631	2.12e-07	30.952	84	44.3	52.38	39
MBLCLPDI_00016	lp_2448	1.38e-06	28.261	92	42.4	55.43	44
MBLCLPDI_00016	lp_0199	3.33e-04	39.583	48	36.6	66.67	26
MBLCLPDI_00016	lp_2479	6.17e-04	30.909	55	35.4	63.64	28
MBLCLPDI_00016	lp_0225	6.31e-04	38.298	47	33.5	57.45	25
MBLCLPDI_00016	lp_2447	0.006	30.769	52	31.2	51.92	28
MBLCLPDI_00016	lp_0482	0.021	34.483	58	31.2	58.62	31
MBLCLPDI_00016	lp_2342	0.074	24.615	65	29.6	52.31	35
MBLCLPDI_00016	lp_0319	0.15	24.528	53	28.5	58.49	29
MBLCLPDI_00016	lp_3048	0.20	30.120	83	28.5	50.60	44
MBLCLPDI_00016	lp_3672	0.45	26.667	60	26.6	53.33	32
MBLCLPDI_00016	lp_0917	0.52	33.333	36	26.6	61.11	19
MBLCLPDI_00016	lp_1313	0.75	25.641	39	25.0	51.28	21
MBLCLPDI_00016	lp_2444	0.85	26.923	52	26.2	55.77	28
MBLCLPDI_00018	lp_1360	3.12e-09	29.412	85	49.3	54.12	59
MBLCLPDI_00018	lp_1922	5.79e-09	30.337	89	48.5	53.93	60
MBLCLPDI_00018	lp_1267	4.10e-05	20.202	99	37.7	50.51	64
MBLCLPDI_00018	lp_0312	0.001	25.926	81	33.5	46.91	56
MBLCLPDI_00018	lp_1948	0.005	25.641	78	32.0	44.87	54
MBLCLPDI_00018	lp_1821	0.010	23.529	85	31.2	45.88	59
MBLCLPDI_00018	lp_1230	0.020	28.788	66	30.0	45.45	46
MBLCLPDI_00018	lp_0285	0.46	30.000	40	26.6	50.00	25
MBLCLPDI_00019	lp_2966	0.0	58.947	570	682	74.91	99
MBLCLPDI_00019	lp_2497	1.38e-130	36.778	571	390	58.49	99
MBLCLPDI_00019	lp_2394	2.75e-98	33.145	531	308	54.61	91
MBLCLPDI_00019	lp_3648	2.31e-87	32.271	502	279	54.38	85
MBLCLPDI_00019	lp_2893	9.32e-78	28.801	559	253	53.31	95
MBLCLPDI_00019	lp_3647	5.34e-77	28.980	490	251	54.29	85
MBLCLPDI_00019	lp_3040	5.78e-76	30.291	515	249	53.20	88
MBLCLPDI_00019	lp_2894	2.51e-69	27.194	581	231	50.77	98
MBLCLPDI_00019	lp_2395	4.50e-63	25.000	572	214	50.17	96
MBLCLPDI_00019	lp_0423	9.94e-57	27.057	547	199	49.91	94
MBLCLPDI_00019	lp_3042	1.61e-55	26.821	563	193	49.56	96
MBLCLPDI_00019	lp_1129	5.23e-38	26.263	495	144	48.69	84
MBLCLPDI_00019	lp_1128	2.57e-34	23.340	497	133	44.06	82
MBLCLPDI_00019	lp_3225	6.02e-26	32.857	210	102	50.95	36
MBLCLPDI_00019	lp_0750	4.05e-25	31.878	229	101	48.47	38
MBLCLPDI_00019	lp_0714	2.49e-23	31.250	240	96.3	49.17	39
MBLCLPDI_00019	lp_1074	9.84e-23	28.571	238	95.1	49.58	39
MBLCLPDI_00019	lp_2823	1.22e-22	30.837	227	93.2	48.46	38
MBLCLPDI_00019	lp_0803	1.62e-22	32.143	224	93.6	51.79	37
MBLCLPDI_00019	lp_0318	5.78e-22	31.696	224	94.4	53.57	38
MBLCLPDI_00019	lp_1607	6.68e-22	31.169	231	94.7	48.92	39
MBLCLPDI_00019	lp_2110	7.82e-22	29.333	225	91.7	49.33	36
MBLCLPDI_00019	lp_0749	2.96e-20	30.180	222	87.4	50.00	37
MBLCLPDI_00019	lp_1750	6.26e-20	27.727	220	87.4	47.73	37
MBLCLPDI_00019	lp_3211	3.16e-19	30.631	222	84.0	48.65	36
MBLCLPDI_00019	lp_0149	6.61e-19	28.736	261	86.7	49.81	42
MBLCLPDI_00019	lp_0149	5.97e-15	27.273	220	73.9	49.09	42
MBLCLPDI_00019	lp_1744	3.25e-18	27.230	213	82.8	51.64	35
MBLCLPDI_00019	lp_1073	4.19e-18	27.897	233	81.3	46.35	39
MBLCLPDI_00019	lp_0180	5.70e-18	28.326	233	82.4	49.36	38
MBLCLPDI_00019	lp_2739	9.14e-18	27.907	215	79.7	50.23	35
MBLCLPDI_00019	lp_3635	2.46e-17	29.167	216	80.5	46.76	36
MBLCLPDI_00019	lp_1393	3.49e-17	30.804	224	81.3	51.79	37
MBLCLPDI_00019	lp_2352	3.69e-17	30.180	222	79.3	49.55	36
MBLCLPDI_00019	lp_2972	1.24e-16	25.726	241	76.6	46.06	39
MBLCLPDI_00019	lp_1324	2.28e-16	30.500	200	77.4	51.50	34
MBLCLPDI_00019	lp_2313	3.48e-16	27.619	210	74.3	48.10	34
MBLCLPDI_00019	lp_1265	2.26e-15	30.131	229	73.9	46.72	37
MBLCLPDI_00019	lp_2499	4.62e-15	24.790	238	74.7	48.74	40
MBLCLPDI_00019	lp_3000	4.63e-15	28.000	225	74.7	51.11	38
MBLCLPDI_00019	lp_1335	1.37e-14	26.066	211	70.9	46.92	36
MBLCLPDI_00019	lp_2076	3.34e-14	27.751	209	69.3	48.80	34
MBLCLPDI_00019	lp_0299	3.92e-14	26.267	217	68.6	46.08	37
MBLCLPDI_00019	lp_0878	4.74e-14	26.457	223	68.6	49.33	37
MBLCLPDI_00019	lp_3104	7.19e-14	25.778	225	68.6	48.00	38
MBLCLPDI_00019	lp_1475	2.34e-13	28.090	178	66.6	49.44	30
MBLCLPDI_00019	lp_2774	3.63e-13	26.636	214	66.2	46.73	37
MBLCLPDI_00019	lp_2981	3.95e-13	26.126	222	65.9	45.95	38
MBLCLPDI_00019	lp_1095	8.65e-13	28.774	212	65.1	46.70	35
MBLCLPDI_00019	lp_1910	1.47e-12	26.126	222	65.1	46.40	37
MBLCLPDI_00019	lp_1455	3.41e-12	25.105	239	63.2	42.26	39
MBLCLPDI_00019	lp_0100	4.83e-12	22.907	227	62.8	43.61	37
MBLCLPDI_00019	lp_1791	5.17e-12	27.778	234	63.5	45.73	38
MBLCLPDI_00019	lp_0160	1.30e-11	26.267	217	62.4	45.62	37
MBLCLPDI_00019	lp_0368	1.59e-11	27.513	189	62.0	47.09	32
MBLCLPDI_00019	lp_1945	2.31e-11	26.066	211	61.2	47.39	36
MBLCLPDI_00019	lp_2543	2.00e-10	27.315	216	58.2	44.91	35
MBLCLPDI_00019	lp_1264	2.15e-10	27.948	229	58.9	44.10	36
MBLCLPDI_00019	lp_2857	1.17e-09	37.975	79	53.5	62.03	13
MBLCLPDI_00019	lp_2849	4.73e-09	24.286	210	54.3	46.19	36
MBLCLPDI_00019	lp_2982	6.83e-09	24.464	233	53.5	44.64	36
MBLCLPDI_00019	lp_1648	1.74e-08	23.556	225	52.0	42.22	38
MBLCLPDI_00019	lp_0218	2.06e-08	24.299	214	53.1	44.39	35
MBLCLPDI_00019	lp_0218	3.30e-08	28.090	178	52.4	47.75	35
MBLCLPDI_00019	lp_2912	1.02e-07	24.762	210	50.8	45.24	41
MBLCLPDI_00019	lp_2912	0.001	22.881	236	38.1	40.68	41
MBLCLPDI_00019	lp_1468	1.75e-07	25.514	243	49.3	44.03	39
MBLCLPDI_00019	lp_1771	2.15e-07	29.412	204	48.5	48.04	34
MBLCLPDI_00019	lp_1954	5.25e-07	25.234	214	48.1	44.39	35
MBLCLPDI_00019	lp_0463	6.07e-07	27.136	199	47.4	44.72	34
MBLCLPDI_00019	lp_2858	9.78e-07	46.341	41	43.5	63.41	7
MBLCLPDI_00019	lp_0344	1.80e-06	24.670	227	46.6	42.73	38
MBLCLPDI_00019	lp_0215	2.18e-06	25.980	204	46.6	43.14	33
MBLCLPDI_00019	lp_1871	2.93e-06	24.747	198	46.2	43.94	42
MBLCLPDI_00019	lp_1871	3.33e-04	21.687	249	39.7	41.77	42
MBLCLPDI_00019	lp_1364	1.73e-05	31.092	119	43.9	50.42	18
MBLCLPDI_00019	lp_1364	0.003	31.646	79	36.6	51.90	18
MBLCLPDI_00019	lp_2525	2.03e-05	25.346	217	43.5	41.94	33
MBLCLPDI_00019	lp_2525	0.021	25.510	196	33.9	40.82	33
MBLCLPDI_00019	lp_2743	1.72e-04	22.564	195	40.0	41.54	33
MBLCLPDI_00019	lp_2614	4.32e-04	23.364	214	38.5	43.46	36
MBLCLPDI_00019	lp_0723	0.002	35.088	57	37.4	59.65	39
MBLCLPDI_00019	lp_0723	0.002	22.692	260	37.4	43.85	39
MBLCLPDI_00019	lp_2915	0.003	35.106	94	36.6	47.87	17
MBLCLPDI_00019	lp_2915	0.017	31.683	101	34.3	44.55	17
MBLCLPDI_00019	lp_0773	0.003	28.814	118	36.6	45.76	18
MBLCLPDI_00019	lp_1632	0.003	34.667	75	36.6	50.67	12
MBLCLPDI_00019	lp_1958	0.007	26.316	57	35.0	56.14	10
MBLCLPDI_00019	lp_1336	0.18	27.273	88	30.8	52.27	14
MBLCLPDI_00019	lp_1379	0.31	44.444	36	29.6	61.11	6
MBLCLPDI_00019	lp_0606	0.36	27.200	125	30.0	42.40	18
MBLCLPDI_00021	lp_0036	2.62e-143	83.621	232	397	91.38	98
MBLCLPDI_00021	lp_0743	9.20e-72	50.870	230	216	66.96	95
MBLCLPDI_00021	lp_2506	8.91e-58	44.681	235	180	64.26	95
MBLCLPDI_00021	lp_1544	8.26e-54	42.478	226	169	61.95	96
MBLCLPDI_00021	lp_3191	7.80e-51	41.631	233	162	62.66	95
MBLCLPDI_00021	lp_0283	8.72e-51	41.026	234	162	58.97	99
MBLCLPDI_00021	lp_3638	1.14e-05	29.508	122	42.0	55.74	50
MBLCLPDI_00021	lp_1942	4.59e-04	25.333	150	36.6	41.33	63
MBLCLPDI_00021	lp_1487	0.010	25.439	114	32.7	50.00	47
MBLCLPDI_00022	lp_0037	0.0	67.532	616	860	85.39	98
MBLCLPDI_00022	lp_0744	6.72e-49	30.524	439	174	49.20	68
MBLCLPDI_00022	lp_1545	7.68e-35	32.677	254	135	55.51	56
MBLCLPDI_00022	lp_1545	1.67e-04	25.962	104	40.8	48.08	56
MBLCLPDI_00022	lp_3190	2.68e-34	27.843	255	131	54.90	41
MBLCLPDI_00022	lp_2505	2.26e-32	30.488	246	127	58.54	62
MBLCLPDI_00022	lp_2505	6.38e-05	26.174	149	42.0	48.99	62
MBLCLPDI_00022	lp_0282	2.10e-28	31.250	240	115	52.92	38
MBLCLPDI_00022	lp_1055	0.48	48.485	33	28.5	51.52	5
MBLCLPDI_00023	lp_0038	3.99e-62	30.238	420	204	53.33	95
MBLCLPDI_00024	lp_0039	2.81e-53	34.767	279	171	56.99	99
MBLCLPDI_00025	lp_0041	6.30e-142	66.038	265	396	83.40	99
MBLCLPDI_00025	lp_2158	9.49e-05	25.564	133	39.7	44.36	44
MBLCLPDI_00025	lp_2122	0.008	24.390	123	33.9	42.28	41
MBLCLPDI_00025	lp_2229	0.048	36.066	61	30.8	60.66	22
MBLCLPDI_00025	lp_2090	0.30	32.530	83	28.5	45.78	26
MBLCLPDI_00026	lp_0043	3.18e-137	56.931	404	396	73.27	93
MBLCLPDI_00026	lp_1864	0.19	33.333	75	30.4	48.00	17
MBLCLPDI_00026	lp_1706	0.97	45.455	22	26.2	63.64	5
MBLCLPDI_00027	lp_3342	5.76e-62	59.639	166	185	72.89	100
MBLCLPDI_00027	lp_1704	0.21	26.316	76	26.6	44.74	45
MBLCLPDI_00027	lp_1004	0.62	60.000	20	26.2	75.00	12
MBLCLPDI_00027	lp_0673	0.69	48.485	33	26.6	60.61	17
MBLCLPDI_00028	lp_2541	1.66e-83	44.108	297	252	64.65	90
MBLCLPDI_00028	lp_2974	9.25e-47	34.982	283	157	54.77	85
MBLCLPDI_00028	lp_3663	0.46	26.786	56	27.7	42.86	17
MBLCLPDI_00028	lp_0513	0.76	22.523	111	27.7	46.85	34
MBLCLPDI_00029	lp_0045	3.03e-95	83.019	159	269	89.94	94
MBLCLPDI_00029	lp_1139	0.65	37.838	37	26.2	62.16	20
MBLCLPDI_00029	lp_2410	0.68	64.706	17	25.4	76.47	10
MBLCLPDI_00029	lp_0672	0.91	58.824	17	25.0	70.59	10
MBLCLPDI_00031	lp_0127	5.64e-19	30.822	146	77.0	50.00	78
MBLCLPDI_00031	lp_0244	3.65e-10	27.485	171	53.1	42.69	92
